,Unnamed: 0,venue_id,name,lat,lng,address,distance,postal_code,cc,city,state,country,category,tip_count,likes,rating,price_tier,reservations,diningOptions,payments,outdoorSeating,serves
31,31,560492ad498e043e72b93928,Racamaca,59.31681700000001,18.064059,Wollmar Yxkullsgatan 5,2812,,SE,Stockholm,Storstockholm,Sverige,Tapas Restaurant,18.0,36.0,9.1,3.0,,"Table Service, Bar Service, Delivery, ",Credit Cards: Yes,No,"Dinner, Dessert, Bar Snacks, Tasting Menu, "
32,32,551d2038498ea94001550d30,Amida Kolgrill,59.314857306865676,18.078227339717678,Folkungagatan 76,2385,,SE,Stockholm,Storstockholm,Sverige,Kebab Restaurant,35.0,147.0,8.7,2.0,No,Delivery,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Lunch, Dinner, "
33,33,4adcdaf1f964a5208a5b21e3,Crêperie Fyra Knop,59.31728063980053,18.072531688357262,Svartensgatan 4,2710,,SE,Stockholm,Storstockholm,Sverige,Creperie,26.0,120.0,8.9,2.0,Yes,No Delivery,Credit Cards: Yes,No,
34,34,4e109b211f6e671dd9e00e72,Fotografiskas café,59.31783318622368,18.085083279183646,Stadsgårdshamnen 22,2698,,SE,Stockholm,Storstockholm,Sverige,Café,72.0,296.0,8.9,1.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
35,35,4b86706af964a520388a31e3,Sono,59.30871,18.078020000000002,Ölandsgatan 50,1711,,SE,Stockholm,Storstockholm,Sverige,Sushi Restaurant,10.0,31.0,8.3,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
36,36,4adcdaeaf964a520a75921e3,Hermans,59.317477000000004,18.083889000000003,Fjällgatan 23,2658,,SE,Stockholm,Storstockholm,Sverige,Vegetarian / Vegan Restaurant,197.0,470.0,8.8,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
37,37,5374dec3498e377ff22040f3,Kalf & Hansen,59.318647999999996,18.061896,Mariatorget 2,3048,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,87.0,324.0,9.0,2.0,No,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
38,38,555b689d498e8bc24d8b6c62,Lily’s Burger,59.31215735445568,18.081415728427718,Södermannagatan 27,2069,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,38.0,149.0,8.4,3.0,No,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, Happy Hour, "
39,39,52455fa4498eee990f1af1ba,Falafelbaren,59.318515421977736,18.05940281047351,Hornsgatan 39,3095,,SE,Stockholm,Storstockholm,Sverige,Falafel Restaurant,60.0,224.0,9.0,2.0,No,No Delivery,Credit Cards: Yes (incl. Visa),No,"Lunch, Dinner, "
40,40,4af290f1f964a520efe721e3,Drop Coffee,59.31691037096143,18.06300390731442,Wollmar Yxkullsgatan 10,2846,,SE,Stockholm,Storstockholm,Sverige,Café,206.0,724.0,8.8,2.0,No,No Delivery,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Brunch, Dessert, "
41,41,5a7da41132b61d4c2c17468a,Robin Delselius Bageri,59.284634,18.088036,Wollmar Yxkullsgatan 10,1029,,SE,Stockholm,Storstockholm,Sverige,Bakery,2.0,9.0,8.0,1.0,,,,,"Brunch, Lunch, "
42,42,4b48a7aef964a520c55126e3,Melanders,59.31452345198573,18.070715928502786,Söderhallarna 312,2441,,SE,Stockholm,Storstockholm,Sverige,Seafood Restaurant,6.0,15.0,8.5,3.0,Yes,Delivery,Credit Cards: Yes,No,
43,43,57542828498e2f5384535897,A BOWL,59.319749494193246,18.06273414699984,Blecktornsgränd 8,3143,,SE,Stockholm,Storstockholm,Sverige,Poke Place,8.0,44.0,9.0,,No,Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
44,44,4cb5e1198db0a143e4bf6516,Babajan,59.308492,18.089663,Katarina Bangata 75,1693,,SE,Stockholm,Storstockholm,Sverige,Restaurant,36.0,98.0,8.2,2.0,Yes,"Table Service, Bar Service, Take-out, No Delivery, ",Credit Cards: Yes,Yes,"Lunch, Dinner, Dessert, No Bar Snacks, "
45,45,4b44a384f964a5205cf825e3,Gojo Fasika,59.310182,18.086059,Ringvägen 161,1851,,SE,Stockholm,Storstockholm,Sverige,Ethiopian Restaurant,20.0,69.0,8.3,2.0,Yes,No Delivery,Credit Cards: Yes,No,Happy Hour
46,46,5abd13ea872f7d63029d9cef,Pat’s Place,59.315553,18.089646,Folkungagatan 140,2467,,SE,Stockholm,Storstockholm,Sverige,Thai Restaurant,9.0,18.0,8.5,2.0,,"Table Service, Bar Service, Take-out, ",,,"Lunch, Dinner, Dessert, "
47,47,516efc7683021c2971992c8b,Oaxen Krog & Slip,59.32233445012702,18.101524817545677,Beckholmsvägen 26,3356,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,118.0,361.0,9.1,3.0,Yes,Delivery,Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Brunch, Lunch, Dinner, "
48,48,5076a569e4b0c31497f38dfe,La Neta,59.31618479930215,18.075603995279803,Östgötagatan 12B,2554,,SE,Stockholm,Storstockholm,Sverige,Taco Place,82.0,345.0,8.5,1.0,No,No Delivery,Credit Cards: Yes (incl. American Express),Yes,"Lunch, Dinner, "
49,49,54fd83b4498e6880b6d1c971,Café Gården,59.30389509206139,18.09822592197179,Hammarby allé 109,1415,,SE,Stockholm,Storstockholm,Sverige,Café,4.0,25.0,8.1,1.0,No,"Bar Service, Take-out, No Delivery, ",Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Breakfast, Lunch, Dinner, Dessert, "
50,50,55604b50498e8dcd9a93acfb,Kaferang,59.31283788599695,18.083692081564077,Skånegatan 81,2141,,SE,Stockholm,Storstockholm,Sverige,Café,34.0,101.0,8.3,1.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, "
51,51,4ec807722c5b532d07549a78,Barbro,59.314384999999994,18.033198000000002,Hornstull Strand 13,3681,,SE,Stockholm,Storstockholm,Sverige,Asian Restaurant,47.0,197.0,9.3,2.0,Yes,"Table Service, Bar Service, No Delivery, ",Credit Cards: Yes,No,"Dinner, Dessert, Bar Snacks, "
52,52,4d31e4b8c75a6ea87ec108ae,Cafe Mariaberget,59.320225,18.062357000000002,Blecktornsgränd 4,3200,,SE,Stockholm,Storstockholm,Sverige,Café,16.0,39.0,8.8,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, "
53,53,5a218a1283e38046f181d320,Yume Sushi,59.31724499999999,18.057791,Torkel Knutssongatan 33,3013,,SE,Stockholm,Storstockholm,Sverige,Sushi Restaurant,6.0,12.0,8.6,2.0,,,,,"Lunch, Dinner, "
54,54,58c3f7529ab6636a0996e71c,Shaka Shaka Pokébar,59.315953241257674,18.03316504883879,Bergsunds Strand 51,3795,,SE,Stockholm,Storstockholm,Sverige,Poke Place,18.0,61.0,9.3,,,,Credit Cards: Yes,,"Brunch, Lunch, Dinner, "
55,55,56362ce9498ec8194febb488,Mahalo,59.317713,18.054434,Hornsgatan 61,3154,,SE,Stockholm,Storstockholm,Sverige,Vegetarian / Vegan Restaurant,21.0,80.0,8.7,2.0,No,Take-out,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Brunch, Lunch, "
56,56,4adcdaecf964a520305a21e3,Blå Lotus,59.31189654007528,18.076788098655268,Katarina Bangata 21,2073,,SE,Stockholm,Storstockholm,Sverige,Café,34.0,99.0,8.2,1.0,,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Brunch, Lunch, Dessert, "
57,57,573c91a4498e4b5f105e5ba1,Skeppsbro Bageri,59.3248,18.076228,Skeppsbron 15,3498,,SE,Stockholm,Storstockholm,Sverige,Bakery,8.0,30.0,8.9,1.0,,,,,"Breakfast, Brunch, Lunch, "
58,58,59a180a4916bc16d67842f06,Bistro Boheme,59.31286899999999,18.083787,Skånegatan 81,2145,,SE,Stockholm,Storstockholm,Sverige,Tapas Restaurant,1.0,8.0,8.2,3.0,,,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Brunch, Lunch, Dinner, "
59,59,4af52b1df964a5207cf821e3,Texas Longhorn,59.305152299999996,18.0902955,Kryssargatan 2,1341,,SE,Stockholm,Storstockholm,Sverige,Steakhouse,7.0,40.0,8.0,4.0,Yes,,Credit Cards: Yes (incl. American Express & MasterCard),No,"Brunch, Lunch, Dinner, "
60,60,4b1cee77f964a5208c0a24e3,Folkbaren,59.318368227200686,18.058197466228453,Hornsgatan 72,3112,,SE,Stockholm,Storstockholm,Sverige,Restaurant,22.0,132.0,8.6,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
61,61,573052d0cd10a8203d77bdbb,Brisket & Friends,59.29952526387653,18.021696563101408,Upplagsvägen 18,3579,,SE,Stockholm,Storstockholm,Sverige,BBQ Joint,12.0,33.0,8.9,2.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Lunch, "
62,62,4b044c24f964a520085322e3,Palmyra Kebab,59.297135848957346,18.050374202555584,Årstavägen 57,1929,,SE,Stockholm,Storstockholm,Sverige,Kebab Restaurant,54.0,121.0,8.1,,No,Delivery,Credit Cards: Yes,No,"Brunch, Lunch, Dinner, "
63,63,4d99f563647d8cfa9119143e,"Olja&Oliv Deli, Kök & Bar",59.31436850000001,18.0903651,Erstagatan 17,2343,,SE,Stockholm,Storstockholm,Sverige,Deli / Bodega,3.0,6.0,8.2,1.0,,No Delivery,Credit Cards: Yes,,
64,64,5a677e418ad62e4f60c7d998,Phil's Burger,59.309709729611896,18.07568423528054,Götgatan 85,1848,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,6.0,15.0,8.0,1.0,,,Credit Cards: Yes,,"Brunch, Lunch, Dinner, "
65,65,5be2cfd86dcf04002cd31f5a,Lao Lao,59.317673,18.054137,Hornsgatan 63,3159,,SE,Stockholm,Storstockholm,Sverige,Chinese Restaurant,8.0,24.0,8.5,1.0,,,Credit Cards: Yes (incl. Visa & MasterCard),,Lunch
66,66,534d0a34498ef782062ac89c,Tradition,59.32594,18.073710000000002,Österlånggatan 1,3643,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,39.0,106.0,8.7,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
67,67,558aeeda498e042ac4c969d3,Barobao,59.318515526387465,18.059617771218768,Hornsgatan 66,3090,,SE,Stockholm,Storstockholm,Sverige,Chinese Restaurant,45.0,159.0,8.4,2.0,No,No Delivery,Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Lunch, Dinner, Dessert, "
68,68,4bdb121363c5c9b6ff2e2668,Mathias Dahlgrens Matbaren,59.32921854496252,18.07594781510512,Södra Blasieholmshamnen 6,3988,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,57.0,155.0,8.9,3.0,Yes,"Table Service, Bar Service, No Delivery, ",Credit Cards: Yes,No,"Lunch, Dinner, "
69,69,4b63079df964a520945e2ae3,Ardbeg Embassy,59.32317024450011,18.07190377165705,Västerlånggatan 68,3358,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,80.0,149.0,8.5,2.0,Yes,No Delivery,Credit Cards: Yes (incl. American Express),No,"Lunch, Dinner, Dessert, "
70,70,4f9d0d72e4b04dce4580908e,Pong Henriksdal,59.30975143284364,18.101596506114266,Jan Inghes Torg 42,2068,,SE,Stockholm,Storstockholm,Sverige,Asian Restaurant,4.0,18.0,8.0,2.0,Yes,,Credit Cards: Yes,Yes,Brunch
71,71,5a1963a993bd632e5ac3434e,Omayma,59.312589673508825,18.082097842660254,Skånegatan 92,2115,,SE,Stockholm,Storstockholm,Sverige,Café,5.0,20.0,8.0,1.0,,,Credit Cards: Yes (incl. Visa & MasterCard),,"Breakfast, Brunch, Lunch, Dinner, "
72,72,4dbd11ad93a08f9274cde2e7,Bröd & Salt,59.303984183986294,18.09518908222943,Hammarby Allé 66A,1330,,SE,Stockholm,Storstockholm,Sverige,Bakery,6.0,17.0,7.8,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Brunch, Lunch, "
73,73,4adcdaf1f964a520775b21e3,Ulla Winbladh,59.328201675580814,18.099791898726302,Rosendalsvägen 8,3960,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,36.0,124.0,8.8,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
74,74,5a8be5bd1953f33b9ab57b86,Scandwich,59.30254669526945,18.00883412361145,Vattenledningsvägen 44,4364,,SE,Stockholm,Storstockholm,Sverige,Sandwich Place,5.0,19.0,9.1,1.0,,"Table Service, Take-out, ",Credit Cards: Yes,Yes,Dinner
75,75,4c14d85da9c220a1711d589d,Brygghusets café,59.3102271016745,18.128654543313004,Vattenledningsvägen 44,3159,,SE,Nacka,Storstockholm,Sverige,Café,2.0,14.0,8.4,1.0,,,,,
76,76,595e5ecd8194fc3200cf6d6b,Centan,59.277156999999995,18.132544,Lagaplan 5,3330,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,2.0,13.0,8.4,2.0,,,Credit Cards: Yes (incl. Visa & MasterCard),Yes,
77,77,4f3a423de4b0a81c49c1f099,Speceriet,59.333820445416634,18.080869181242267,Artillerigatan 14,4479,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,54.0,192.0,9.3,2.0,Yes,Delivery,Credit Cards: Yes,Yes,"Lunch, Dinner, "
78,78,4adcdaebf964a520c65921e3,Blå Dörren,59.320440000000005,18.070460999999998,"Södermalmstorg 6, Slussen, Stockholm",3079,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,57.0,157.0,8.3,2.0,Yes,No Delivery,Credit Cards: Yes (incl. American Express),Yes,"Brunch, Lunch, Dinner, "
79,79,4c657774e75ac9285ac1f4da,Sockenplans Thai,59.283452376453646,18.072810169416424,Enskedevägen 85,1285,,SE,Stockholm,Storstockholm,Sverige,Thai Restaurant,6.0,10.0,7.8,2.0,,No Delivery,Credit Cards: Yes,,
80,80,4b817342f964a520d3a630e3,La Casa Trattoria,59.31836274694808,18.032120541259104,Högalidsgatan 21,4019,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,9.0,14.0,8.7,2.0,Yes,,,,
81,81,51686766fe7042f0fe0f5342,Urban Deli Sickla,59.305645924214794,18.119942628594586,Hesselmanstorg 12,2462,,SE,Nacka,Storstockholm,Sverige,Deli / Bodega,30.0,110.0,8.1,3.0,Yes,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
82,82,4ba0c261f964a520a77b37e3,Slingerbulten,59.3243757538965,18.068967398469628,Stora Nygatan 24,3525,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,71.0,138.0,8.4,2.0,No,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
83,83,55251d29498e5319aefd5c71,Konditorn & Bagarn,59.256211356556655,18.0812151760745,Pepparvägen 11,4164,,SE,Hökarängen,Farsta,Sverige,Bakery,7.0,23.0,8.8,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Lunch, "
84,84,4bb7282bef159c7406db76f7,Mälarpaviljongen,59.32728692193347,18.034185906691423,Norr Mälarstrand 64,4684,,SE,Stockholm,Storstockholm,Sverige,Restaurant,87.0,421.0,9.3,2.0,No,Delivery,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Lunch, Dinner, "
85,85,5308ac23498eb868423257e1,Skroten café & skeppshandel,59.32223363935342,18.10002296464946,Beckholmsvägen 14,3321,,SE,Stockholm,Storstockholm,Sverige,Café,9.0,22.0,8.3,1.0,No,,,,"Brunch, Lunch, "
86,86,4eac44917ee5cd8bce3d4a5e,Gastrologik,59.333702004848156,18.080833439895436,Artillerigatan 14,4466,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,25.0,68.0,9.0,4.0,Yes,No Delivery,Credit Cards: Yes,No,"Brunch, Lunch, Dinner, "
87,87,4adcdaf0f964a520345b21e3,Eriks Bakficka,59.33291710201844,18.093604288039018,Fredrikshovsgatan 4,4413,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,15.0,38.0,8.9,2.0,Yes,No Delivery,Credit Cards: Yes,No,
88,88,5b014fa6780eee002c89021b,Glashuset Restaurang & Bar,59.33127516155131,18.082579973739886,Strandvägen,4194,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,4.0,19.0,8.7,2.0,Yes,,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, Dessert, "
89,89,4bbb25443db7b71384f4239a,Lisa Elmqvist,59.336024913775866,18.078248940505976,"Humlegårdsgatan 1, Östermalms Saluhall",4732,,SE,Stockholm,Storstockholm,Sverige,Seafood Restaurant,61.0,160.0,9.2,3.0,Yes,No Delivery,Credit Cards: Yes,No,"Brunch, Lunch, Dinner, "
90,90,5594126c498e6d926dfce1b5,Docklands,59.31595701338465,18.124186797938343,Finnboda Varvsväg 18,3393,,SE,Nacka,Storstockholm,Sverige,Restaurant,9.0,19.0,8.3,2.0,Yes,"Table Service, Bar Service, No Delivery, ",Credit Cards: Yes,Yes,"Brunch, Dessert, Bar Snacks, "
91,91,570506f8498e800491890a23,MamaWolf,59.318768999999996,18.059905999999998,Timmermansgatan 15,3108,,SE,Stockholm,Storstockholm,Sverige,Japanese Restaurant,20.0,62.0,8.2,2.0,No,"Table Service, Take-out, No Delivery, ",Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Lunch, Dinner, "
92,92,51683a44e4b0a9cd8aa49788,Ramblas,59.31789499999999,18.064549,S:t Paulsgatan 22 D,2913,,SE,Stockholm,Storstockholm,Sverige,Tapas Restaurant,18.0,55.0,8.1,3.0,Yes,,Credit Cards: Yes,Yes,Dinner
93,93,5548ac17498ecd74c198cbf1,Maxos,59.33225261288242,18.044984272958235,Scheelegatan 13,4829,,SE,Stockholm,Storstockholm,Sverige,Falafel Restaurant,23.0,90.0,9.1,2.0,No,Delivery,Credit Cards: Yes,Yes,Lunch
94,94,4c63fd4479d1e21eacddd915,Café Stiernan,59.323406137322095,18.07359749940649,Österlånggatan 45,3366,,SE,Storkyrkan,Storstockholm,Sverige,Noodle House,28.0,77.0,8.3,1.0,No,Delivery,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Breakfast, Brunch, Lunch, Dessert, "
95,95,558912a7498e2fb39a27839f,A.B.Café,59.29957421458804,17.998732087104088,Valborgsmässovägen 34,4869,,SE,Stockholm,Storstockholm,Sverige,Café,18.0,70.0,9.1,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Lunch, Dinner, Dessert, "
96,96,4b640d76f964a520079d2ae3,Bulleboden,59.328729700000004,18.0469598,Parmmätargatan 7,4430,,SE,Stockholm,Storstockholm,Sverige,Café,19.0,58.0,8.7,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, "
97,97,4b718880f964a520954b2de3,Pizzeria Bodino,59.30534888877917,18.105358010401925,Lugnets Allé 65,1799,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,6.0,,7.8,1.0,,,,Yes,
98,98,56b84352498e09800c879d70,Schmaltz Bar & Delicatessen,59.33509,18.077485999999997,Nybrogatan 19,4631,,SE,Stockholm,Storstockholm,Sverige,Deli / Bodega,2.0,10.0,8.8,1.0,No,Delivery,Credit Cards: Yes (incl. American Express & MasterCard),No,"Lunch, Dinner, "
99,99,4ec50343d3e3098aeb0e826f,Ekstedt,59.3367415,18.0749434,Humlegårdsgatan 17,4827,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,34.0,,8.9,2.0,Yes,No Delivery,Credit Cards: Yes (incl. American Express & MasterCard),No,Dinner
100,100,50411c6ce4b09690b1a0bccc,Tjoget,59.3161485381493,18.03499962481768,Hornsbruksgatan 24,3731,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,24.0,79.0,8.3,2.0,Yes,No Delivery,Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Happy Hour, Bar Snacks, "
101,101,5aeda46d8ad62e002c0f763e,Kavalleriet Café,59.33304714419969,18.077662277228427,Sibyllegatan 2,4404,,SE,Stockholm,Storstockholm,Sverige,Café,14.0,48.0,8.6,1.0,No,,Credit Cards: Yes,Yes,"Brunch, Lunch, "
102,102,4b59a57bf964a520a49028e3,Petite France,59.328024,18.036939999999998,John Ericssonsgatan 6,4659,,SE,Stockholm,Storstockholm,Sverige,Café,84.0,284.0,8.8,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Lunch, Dinner, "
103,103,4b56e795f964a520c21e28e3,Nybrogatan 38,59.337795299999996,18.079959600000002,Nybrogatan 38,4924,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,100.0,380.0,8.9,2.0,Yes,Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
104,104,56fa3452498eb36a545a556d,Bun Meat Bun,59.31429756799487,18.070958865356367,Medborgarplatsen 3,2413,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,22.0,70.0,7.9,1.0,No,No Delivery,Credit Cards: Yes,No,"Lunch, Dinner, Dessert, "
105,105,4bdadc902a3a0f471547acb6,Vintervikens Trädgårdskafé,59.311145999999994,17.999018,Vinterviksvägen 30,5188,,SE,Stockholm,Storstockholm,Sverige,Café,16.0,82.0,9.2,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
106,106,4f9ad2b5e4b0d2a3a82669da,Pane Vino,59.317861,18.049853,Brännkyrkagatan 93,3312,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,70.0,235.0,8.1,2.0,Yes,No Delivery,Credit Cards: Yes,Yes,"Brunch, Lunch, Dinner, "
107,107,56e03161498efee8018c52fd,Ma Baker,59.28371644797724,18.114460502496524,Kärrtorpsplan 7,2070,,SE,Johanneshov,Storstockholm,Sverige,Bakery,1.0,13.0,7.8,1.0,No,,,Yes,"Breakfast, Brunch, Lunch, "
108,108,59b2bc336c08d1773006a6c3,Frantzén,59.33385430000001,18.05851949999999,Klara Norra kyrkogata 26,4702,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,7.0,22.0,8.7,2.0,Yes,No Delivery,Credit Cards: Yes,No,"Brunch, Lunch, Dinner, Dessert, "
109,109,59008f05d48ec15bc0a2e02e,Indian Street Food & Co.,59.33692179997988,18.058283329010013,Drottninggatan 73,5032,,SE,Stockholm,Storstockholm,Sverige,Indian Restaurant,17.0,102.0,9.0,2.0,Yes,,Credit Cards: Yes (incl. Visa & MasterCard),Yes,Lunch
110,110,5b782ed8603d2a002cd8998e,Fabelbar,59.305643999999994,18.000773000000002,Hägerstensvägen 132,4894,,SE,Stockholm,Storstockholm,Sverige,Bistro,3.0,10.0,8.9,,,,,Yes,Dinner
111,111,4cee33f362ef6dcb4988f759,Valhallabageriet,59.339099459729994,18.097470750019955,Valhallavägen 174,5125,,SE,Stockholm,Storstockholm,Sverige,Bakery,31.0,90.0,9.0,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Lunch, "
112,112,5117adc1c84c8398da8ba2bd,Svenska Hamburgerköket,59.300129000000005,18.00398,Tellusborgsvägen 78,4583,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,66.0,198.0,8.6,2.0,No,"Take-out, No Delivery, ",Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Lunch, Dinner, Dessert, No Bar Snacks, "
113,113,4c1c92b7b9f876b0fa227c46,Lundbergs Konditori,59.315971299999994,18.010374800000022,Sjöbjörnsvägen 2,4849,,SE,Stockholm,Storstockholm,Sverige,Bakery,12.0,41.0,8.8,1.0,No,Delivery,Credit Cards: Yes,Yes,"Breakfast, Brunch, Lunch, "
114,114,4adcdaf0f964a520495b21e3,Rolfs Kök,59.338751,18.057014000000002,Tegnérgatan 41,5248,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,180.0,517.0,9.1,3.0,Yes,Delivery,Credit Cards: Yes (incl. American Express),Yes,"Lunch, Dinner, "
115,115,4c19f2f9838020a17270e661,Orangeriet,59.32644673376238,18.04396431329224,Norr Mälarstrand Kajplats 464,4294,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,30.0,183.0,8.4,2.0,No,"Bar Service, No Delivery, ",Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Brunch, Lunch, Dinner, "
116,116,4b82aec6f964a5203bde30e3,Östermalms korvspecialist,59.3380420166628,18.079898792531324,Nybrogatan 57,4951,,SE,Stockholm,Storstockholm,Sverige,Hot Dog Joint,21.0,79.0,8.8,1.0,,No Delivery,Credit Cards: Yes,No,"Brunch, Lunch, "
117,117,4adcdaecf964a520105a21e3,Sturehof,59.33595849294205,18.073129465411625,Stureplan 2,4752,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,130.0,499.0,8.7,3.0,Yes,No Delivery,Credit Cards: Yes (incl. American Express & MasterCard),Yes,"Brunch, Lunch, Dinner, Dessert, "
118,118,4bc99e940687ef3b1031dacc,Restauration Gubbhyllan,59.32483886379123,18.100984614053168,Skansen,3615,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,5.0,16.0,8.2,2.0,,,Credit Cards: Yes,Yes,"Brunch, Lunch, "
119,119,4d7124bf0bcc224bf4381259,AG Restaurang & Bar,59.335197523136976,18.034913650432504,Kronobergsgatan 37,5393,,SE,Stockholm,Storstockholm,Sverige,Steakhouse,95.0,337.0,9.1,4.0,Yes,Delivery,Credit Cards: Yes (incl. American Express & MasterCard),No,Dinner
120,120,4af18c17f964a5204ee121e3,Vurma,59.315474,18.029567,Bergsunds Strand 31,3918,,SE,Stockholm,Storstockholm,Sverige,Café,33.0,137.0,8.3,1.0,No,"Take-out, No Delivery, ",Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Breakfast, Brunch, Lunch, "
121,121,4adcdaf0f964a520655b21e3,Den Gyldene Freden,59.323158769459425,18.073511587571897,Österlånggatan 51,3340,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,41.0,116.0,8.1,2.0,Yes,Delivery,Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Brunch, Lunch, Dinner, Dessert, "
122,122,4c769a0466be6dcbc995c30f,Peppe's Pizzeria,59.30254565910061,17.99456448643761,Bäckvägen 74,5157,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,7.0,9.0,8.8,1.0,,"Bar Service, Take-out, Delivery, ",Credit Cards: Yes (incl. Visa & MasterCard),Yes,"Lunch, Dinner, "
123,123,557561e6498e2a6bb7550f1a,Krubb,59.333144457396486,18.043616101702682,Carl-Gustaf Lindstedts gata 2,4953,,SE,Stockholm,Storstockholm,Sverige,Burger Joint,19.0,49.0,8.7,1.0,No,,Credit Cards: Yes (incl. NFC Payments & MasterCard),Yes,"Lunch, Dinner, Happy Hour, "
124,124,59a910f8acb00b097b7434a5,Gast,59.33981823199378,18.05663347247394,Rådmansgatan 57,5368,,SE,Stockholm,Storstockholm,Sverige,Café,22.0,95.0,9.0,1.0,No,No Delivery,Credit Cards: Yes,Yes,"Breakfast, Brunch, Lunch, "
125,125,58e912649f25836797512d87,Meno Male Kungsholmen,59.32880299726967,18.045111324107772,Hantverkargatan 14,4487,,SE,Stockholm,Storstockholm,Sverige,Pizza Place,20.0,67.0,8.4,1.0,,,,,"Lunch, Dinner, "
